date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2023-04-18,1996.900024,2007.400024,1996.900024,2007.400024,2007.400024,72,72,10.5,0.52582,2003.9,"April 18, 23",0.0052582
2023-04-17,2002.699951,2007.599976,1983.199951,1994.199951,1994.199951,554,554,-8.5,-0.42443,1995,"April 17, 23",-0.0042443
2023-04-14,2041,2047.800049,1995,2002.199951,2002.199951,718,718,-38.80005,-1.9,2015,"April 14, 23",-0.019
2023-04-13,2015.599976,2048.600098,2015.599976,2041.300049,2041.300049,1043,1043,25.70007,1.28,2035.17,"April 13, 23",0.0128
2023-04-12,2005.199951,2025.699951,2005.199951,2010.900024,2010.900024,172,172,5.70007,0.28426,2013.93,"April 12, 23",0.0028426
2023-04-11,1991.400024,2006.5,1991.400024,2004.800049,2004.800049,68,68,13.40002,0.67289,2000.9,"April 11, 23",0.0067289
2023-04-10,2000,2006.599976,1984,1989.099976,1989.099976,652,652,-10.90002,-0.545,1993.23,"April 10, 23",-0.00545
2023-04-06,2022.199951,2023.300049,2005,2011.900024,2011.900024,0,0,-10.29993,-0.50934,2013.4,"April 06, 23",-0.0050934
2023-04-05,2022.099976,2033.800049,2013.599976,2020.900024,2020.900024,525,525,-1.19995,-0.05934187,2022.77,"April 05, 23",-0.0005934187
2023-04-04,1984.599976,2027.099976,1979,2022.199951,2022.199951,811,811,37.59998,1.89,2009.43,"April 04, 23",0.0189
2023-04-03,1968.099976,1991.699951,1950,1983.900024,1983.900024,737,737,15.80005,0.80281,1975.2,"April 03, 23",0.0080281
2023-03-31,1981.300049,1986.800049,1968,1969,1969,957,957,-12.30005,-0.62081,1974.6,"March 31, 23",-0.0062081
2023-03-30,1965.900024,1984.400024,1954.900024,1980.300049,1980.300049,10119,10119,14.40002,0.73249,1973.2,"March 30, 23",0.0073249
2023-03-29,1966.099976,1966.099976,1966.099976,1966.099976,1966.099976,88563,88563,0,0,1966.1,"March 29, 23",0
2023-03-28,1972.400024,1972.400024,1972.400024,1972.400024,1972.400024,21,21,0,0,1972.4,"March 28, 23",0
2023-03-27,1957.199951,1957.199951,1952.400024,1952.400024,1952.400024,877,877,-4.79993,-0.24524,1954,"March 27, 23",-0.0024524
2023-03-24,1991.699951,1995.400024,1982.099976,1982.099976,1982.099976,19,19,-9.59998,-0.482,1986.53,"March 24, 23",-0.00482
2023-03-23,1990.5,1994.599976,1990.5,1993.800049,1993.800049,33,33,3.30005,0.16579,1992.97,"March 23, 23",0.0016579
2023-03-22,1946.800049,1974,1946.800049,1946.800049,1946.800049,50,50,0,0,1955.87,"March 22, 23",0
2023-03-21,1973.800049,1973.800049,1938,1938,1938,47,47,-35.80005,-1.81,1949.93,"March 21, 23",-0.0181
2023-03-20,1988.300049,2003.900024,1968.900024,1979.199951,1979.199951,389,389,-9.1001,-0.45768,1984,"March 20, 23",-0.0045768
2023-03-17,1946,1985.099976,1946,1969.800049,1969.800049,82,82,23.80005,1.22,1966.97,"March 17, 23",0.0122
2023-03-16,1909.900024,1931.699951,1909.900024,1919,1919,394,394,9.09998,0.47646,1920.2,"March 16, 23",0.0047646
2023-03-15,1903.900024,1926.599976,1898.5,1926.599976,1926.599976,564,564,22.69995,1.19,1917.23,"March 15, 23",0.0119
2023-03-14,1912.199951,1912.199951,1901.099976,1906.199951,1906.199951,107,107,-6,-0.31377,1906.5,"March 14, 23",-0.0031377
2023-03-13,1890.800049,1913.099976,1875.099976,1911.699951,1911.699951,503,503,20.8999,1.11,1899.97,"March 13, 23",0.0111
2023-03-10,1852.300049,1868.5,1852,1862,1862,248,248,9.69995,0.52367,1860.83,"March 10, 23",0.0052367
2023-03-09,1816.400024,1829.300049,1815.599976,1829.300049,1829.300049,332,332,12.90002,0.7102,1824.73,"March 09, 23",0.007102
2023-03-08,1811.599976,1812.900024,1811.5,1812.699951,1812.699951,75,75,1.09998,0.06071843,1812.37,"March 08, 23",0.0006071843
2023-03-07,1840.900024,1840.900024,1813.900024,1813.900024,1813.900024,450,450,-27,-1.47,1822.9,"March 07, 23",-0.0147
2023-03-06,1853.300049,1853.800049,1844.199951,1847.900024,1847.900024,5,5,-5.40002,-0.29137,1848.63,"March 06, 23",-0.0029137
2023-03-03,1837.300049,1855.400024,1837.300049,1847.699951,1847.699951,61,61,10.3999,0.56604,1846.8,"March 03, 23",0.0056604
2023-03-02,1830,1836.300049,1830,1833.5,1833.5,154,154,3.5,0.19126,1833.27,"March 02, 23",0.0019126
2023-03-01,1827.099976,1841.699951,1827.099976,1837.699951,1837.699951,211,211,10.59998,0.58015,1835.5,"March 01, 23",0.0058015
2023-02-28,1808.099976,1830,1808.099976,1828.900024,1828.900024,618,618,20.80005,1.15,1822.33,"February 28, 23",0.0115
2023-02-27,1811.599976,1817.5,1808.900024,1817,1817,829,829,5.40002,0.29808,1814.47,"February 27, 23",0.0029808
2023-02-24,1808.800049,1808.800049,1808.800049,1808.800049,1808.800049,404,404,0,0,1808.8,"February 24, 23",0
2023-02-23,1826.400024,1827.5,1818,1818,1818,291,291,-8.40002,-0.45992,1821.17,"February 23, 23",-0.0045992
2023-02-22,1835.699951,1836.199951,1825.099976,1832,1832,278,278,-3.69995,-0.20156,1831.1,"February 22, 23",-0.0020156
2023-02-21,1842.599976,1843,1833,1833,1833,862,862,-9.59998,-0.521,1836.33,"February 21, 23",-0.00521
2023-02-20,1850.5,1856.4,1839,1842.5,1842.5,0,0,-8,-0.43232,1847.1,"February 20, 23",-0.0043232
2023-02-17,1827.400024,1842.199951,1818.400024,1840.400024,1840.400024,35,35,13,0.71139,1833.67,"February 17, 23",0.0071139
2023-02-16,1838.599976,1843.699951,1827.199951,1842,1842,222,222,3.40002,0.18492,1837.63,"February 16, 23",0.0018492
2023-02-15,1842,1842,1828.199951,1834.199951,1834.199951,368,368,-7.80005,-0.42346,1834.8,"February 15, 23",-0.0042346
2023-02-14,1854.099976,1862,1846.199951,1854,1854,656,656,-0.099976,-0.00539216,1854.07,"February 14, 23",-5.39216e-05
2023-02-13,1859,1861,1850,1851.900024,1851.900024,569,569,-7.09998,-0.38192,1854.3,"February 13, 23",-0.0038192
2023-02-10,1861.599976,1863.5,1852.400024,1862.800049,1862.800049,27,27,1.20007,0.0644646,1859.57,"February 10, 23",0.000644646
2023-02-09,1875.300049,1884.599976,1859.800049,1866.199951,1866.199951,223,223,-9.1001,-0.48526,1870.2,"February 09, 23",-0.0048526
2023-02-08,1872.099976,1880.400024,1872.099976,1877.400024,1877.400024,230,230,5.30005,0.28311,1876.63,"February 08, 23",0.0028311
2023-02-07,1870,1875.699951,1868,1871.699951,1871.699951,297,297,1.69995,0.09090647,1871.8,"February 07, 23",0.0009090647
2023-02-06,1865.599976,1880,1863.400024,1866.199951,1866.199951,424,424,0.599975,0.0321599,1869.87,"February 06, 23",0.000321599
2023-02-03,1912.400024,1917,1861.5,1862.900024,1862.900024,992,992,-49.5,-2.59,1880.47,"February 03, 23",-0.0259
2023-02-02,1952.300049,1959.099976,1911.300049,1916.300049,1916.300049,748,748,-36,-1.84,1928.9,"February 02, 23",-0.0184
2023-02-01,1927.199951,1955,1922,1927.800049,1927.800049,2290,2290,0.600098,0.03113834,1934.93,"February 01, 23",0.0003113834
2023-01-31,1923,1930.400024,1900.599976,1929.5,1929.5,1910,1910,6.5,0.33801,1920.17,"January 31, 23",0.0033801
2023-01-30,1928.300049,1933.599976,1920.300049,1922.900024,1922.900024,27220,27220,-5.40002,-0.28004,1925.6,"January 30, 23",-0.0028004
2023-01-27,1928.599976,1928.599976,1928.599976,1928.599976,1928.599976,150902,150902,0,0,1928.6,"January 27, 23",0
2023-01-26,1936.599976,1937.099976,1927.099976,1929.099976,1929.099976,131,131,-7.5,-0.38728,1931.1,"January 26, 23",-0.0038728
2023-01-25,1941.199951,1941.199951,1939.800049,1941.199951,1941.199951,7,7,0,0,1940.73,"January 25, 23",0
2023-01-24,1931.800049,1936.800049,1931.800049,1933.900024,1933.900024,201,201,2.09998,0.10871,1934.17,"January 24, 23",0.0010871
2023-01-23,1926.5,1927.099976,1915,1927.099976,1927.099976,218,218,0.599976,0.03114332,1923.07,"January 23, 23",0.0003114332
2023-01-20,1922.099976,1928.5,1921.400024,1926.400024,1926.400024,1346,1346,4.30005,0.22372,1925.43,"January 20, 23",0.0022372
2023-01-19,1922.099976,1931.800049,1922.099976,1922.099976,1922.099976,371,371,0,0,1925.33,"January 19, 23",0
2023-01-18,1911.099976,1911.099976,1903.099976,1904.400024,1904.400024,1027,1027,-6.69995,-0.35058,1906.2,"January 18, 23",-0.0035058
2023-01-17,1920.099976,1920.099976,1905.199951,1907.199951,1907.199951,706,706,-12.90002,-0.67184,1910.83,"January 17, 23",-0.0067184
2023-01-16,1920.099976,1920.099976,1912.400024,1912.400024,1912.400024,512,512,-7.69995,-0.40102,1914.97,"January 16, 23",-0.0040102
2023-01-13,1899,1920.900024,1898.300049,1918.400024,1918.400024,512,512,19.40002,1.02,1912.53,"January 13, 23",0.0102
2023-01-12,1877.199951,1897.400024,1877.199951,1895.5,1895.5,59,59,18.30005,0.97486,1890.03,"January 12, 23",0.0097486
2023-01-11,1873.099976,1877.800049,1873.099976,1874.599976,1874.599976,1236,1236,1.5,0.08008115,1875.17,"January 11, 23",0.0008008115
2023-01-10,1877.800049,1878.099976,1871.599976,1871.599976,1871.599976,101,101,-6.20007,-0.33018,1873.77,"January 10, 23",-0.0033018
2023-01-09,1867,1880,1867,1872.699951,1872.699951,62,62,5.69995,0.3053,1873.23,"January 09, 23",0.003053
2023-01-06,1838.400024,1868.199951,1835.300049,1864.199951,1864.199951,26,26,25.79993,1.4,1855.9,"January 06, 23",0.014
2023-01-05,1855.199951,1855.199951,1834.800049,1834.800049,1834.800049,24,24,-20.3999,-1.1,1841.6,"January 05, 23",-0.011
2023-01-04,1845.599976,1859.099976,1845.599976,1852.800049,1852.800049,25,25,7.20007,0.39012,1852.5,"January 04, 23",0.0039012
2023-01-03,1836.199951,1839.699951,1836.199951,1839.699951,1839.699951,29,29,3.5,0.19061,1838.53,"January 03, 23",0.0019061
2023-01-02,1831.8,1856.6,1831.3,1846.1,1846.1,0,0,14.3,0.78065,1841.4499999999998,"January 02, 23",0.0078065
2022-12-30,1817,1822.300049,1816.800049,1819.699951,1819.699951,95,95,2.69995,0.14859,1819.6,"December 30, 22",0.0014859
2022-12-29,1805.800049,1819.5,1805.800049,1819.5,1819.5,277,277,13.69995,0.75866,1814.93,"December 29, 22",0.0075866
2022-12-28,1803.199951,1807.900024,1803.099976,1807.900024,1807.900024,434,434,4.70007,0.26065,1806.3,"December 28, 22",0.0026065
2022-12-27,1803.400024,1826.300049,1803.400024,1814.800049,1814.800049,69,69,11.40002,0.63214,1814.83,"December 27, 22",0.0063214
2022-12-26,1808.2,1841.9,1808,1823.1,1823.1,0,0,14.9,0.82402,1820.3000000000002,"December 26, 22",0.0082402
2022-12-23,1794.300049,1802.800049,1794.099976,1795.900024,1795.900024,49,49,1.59998,0.08916987,1797.6,"December 23, 22",0.0008916987
2022-12-22,1818.099976,1818.099976,1785,1787,1787,411,411,-31.09998,-1.71,1796.7,"December 22, 22",-0.0171
2022-12-21,1817.400024,1821.400024,1814.400024,1815.900024,1815.900024,35,35,-1.5,-0.08253549,1817.23,"December 21, 22",-0.0008253549
2022-12-20,1786.5,1821.400024,1786.5,1815.900024,1815.900024,51,51,29.40002,1.65,1807.93,"December 20, 22",0.0165
2022-12-19,1791.599976,1796.300049,1785.599976,1787.699951,1787.699951,79,79,-3.90002,-0.21768,1789.87,"December 19, 22",-0.0021768
2022-12-16,1777.900024,1791.400024,1777.900024,1790,1790,206,206,12.09998,0.68058,1786.43,"December 16, 22",0.0068058
2022-12-15,1801,1801,1774.800049,1777.199951,1777.199951,421,421,-23.80005,-1.32,1784.33,"December 15, 22",-0.0132
2022-12-14,1810.800049,1812.800049,1797.900024,1807.5,1807.5,1074,1074,-3.30005,-0.18224,1806.07,"December 14, 22",-0.0018224
2022-12-13,1780.699951,1819.800049,1780.5,1813.900024,1813.900024,205,205,33.20007,1.86,1804.73,"December 13, 22",0.0186
2022-12-12,1787.300049,1793.900024,1777.699951,1780.5,1780.5,85,85,-6.80005,-0.38046,1784.03,"December 12, 22",-0.0038046
2022-12-09,1794.900024,1804.300049,1791.099976,1798.099976,1798.099976,125,125,3.19995,0.17828,1797.83,"December 09, 22",0.0017828
2022-12-08,1782,1790.900024,1782,1788.699951,1788.699951,713,713,6.69995,0.37598,1787.2,"December 08, 22",0.0037598
2022-12-07,1769.300049,1790.300049,1769.300049,1785.5,1785.5,422,422,16.19995,0.91561,1781.7,"December 07, 22",0.0091561
2022-12-06,1768.599976,1779.400024,1767.900024,1769.300049,1769.300049,105,105,0.700073,0.03958346,1772.2,"December 06, 22",0.0003958346
2022-12-05,1795.699951,1808,1764.300049,1767.400024,1767.400024,1713,1713,-28.29993,-1.58,1779.9,"December 05, 22",-0.0158
2022-12-02,1802,1802.300049,1779.400024,1795.900024,1795.900024,1725,1725,-6.09998,-0.33851,1792.53,"December 02, 22",-0.0033851
2022-12-01,1768.699951,1803.699951,1768.699951,1801.099976,1801.099976,1053,1053,32.40002,1.83,1791.17,"December 01, 22",0.0183
2022-11-30,1748.099976,1769.400024,1745.099976,1746,1746,3339,3339,-2.09998,-0.12013,1753.5,"November 30, 22",-0.0012013
2022-11-29,1739.5,1758.199951,1737.900024,1748.400024,1748.400024,19416,19416,8.90002,0.51164,1748.17,"November 29, 22",0.0051164
2022-11-28,1741.300049,1741.300049,1740.099976,1740.099976,1740.099976,132767,132767,-1.20007,-0.06891822,1740.5,"November 28, 22",-0.0006891822
2022-11-25,1753,1757.900024,1749.199951,1753.300049,1753.300049,216,216,0.300049,0.01711631,1753.47,"November 25, 22",0.0001711631
2022-11-24,1751,1761.2,1745.9,1754,1754,0,0,3,0.17133,1753.025,"November 24, 22",0.0017133
2022-11-23,1736.5,1750.900024,1736.5,1744.900024,1744.900024,39,39,8.40002,0.48373,1744.1,"November 23, 22",0.0048373
2022-11-22,1741.699951,1741.699951,1738.300049,1738.300049,1738.300049,15,15,-3.3999,-0.19521,1739.43,"November 22, 22",-0.0019521
2022-11-21,1739,1744.900024,1736.099976,1737.400024,1737.400024,544,544,-1.59998,-0.09200552,1739.47,"November 21, 22",-0.0009200552
2022-11-18,1763.300049,1763.300049,1747.599976,1751.900024,1751.900024,414,414,-11.40002,-0.64652,1754.27,"November 18, 22",-0.0064652
2022-11-17,1763,1763,1756,1760.800049,1760.800049,18,18,-2.19995,-0.12478,1759.93,"November 17, 22",-0.0012478
2022-11-16,1776.599976,1778.900024,1773,1773,1773,303,303,-3.59998,-0.20263,1774.97,"November 16, 22",-0.0020263
2022-11-15,1770.800049,1773.800049,1769.900024,1773.800049,1773.800049,57,57,3,0.16941,1772.5,"November 15, 22",0.0016941
2022-11-14,1762,1773.599976,1761.599976,1773.599976,1773.599976,358,358,11.59998,0.65834,1769.6,"November 14, 22",0.0065834
2022-11-11,1763.800049,1766,1757.599976,1766,1766,257,257,2.19995,0.12473,1763.2,"November 11, 22",0.0012473
2022-11-10,1708.199951,1750.300049,1708.199951,1750.300049,1750.300049,325,325,42.1001,2.46,1736.27,"November 10, 22",0.0246
2022-11-09,1707.400024,1720.199951,1706,1710.099976,1710.099976,497,497,2.69995,0.15813,1712.1,"November 09, 22",0.0015813
2022-11-08,1703.199951,1712.099976,1703.199951,1712.099976,1712.099976,23,23,8.90002,0.52255,1709.13,"November 08, 22",0.0052255
2022-11-07,1676.900024,1677.900024,1672.900024,1676.5,1676.5,42,42,-0.400024,-0.02385497,1675.77,"November 07, 22",-0.0002385497
2022-11-04,1630.199951,1674.5,1629,1672.5,1672.5,159,159,42.30005,2.59,1658.67,"November 04, 22",0.0259
2022-11-03,1629.199951,1629.199951,1615.099976,1627.300049,1627.300049,1427,1427,-1.8999,-0.11662,1623.87,"November 03, 22",-0.0011662
2022-11-02,1650.800049,1664.699951,1634,1645.699951,1645.699951,612,612,-5.1001,-0.30895,1648.13,"November 02, 22",-0.0030895
2022-11-01,1630.800049,1653.699951,1630.800049,1645,1645,985,985,14.19995,0.87074,1643.17,"November 01, 22",0.0087074
2022-10-31,1641.800049,1641.800049,1633.400024,1635.900024,1635.900024,522,522,-5.90002,-0.35936,1637.03,"October 31, 22",-0.0035936
2022-10-28,1661,1661,1638.699951,1639.599976,1639.599976,626,626,-21.40002,-1.29,1646.43,"October 28, 22",-0.0129
2022-10-27,1660.699951,1660.699951,1660.699951,1660.699951,1660.699951,2298,2298,0,0,1660.7,"October 27, 22",0
2022-10-26,1649.800049,1667,1649.800049,1664,1664,89,89,14.19995,0.86071,1660.27,"October 26, 22",0.0086071
2022-10-25,1648.199951,1652.800049,1637.300049,1652.800049,1652.800049,880,880,4.6001,0.2791,1647.63,"October 25, 22",0.002791
2022-10-24,1662.699951,1662.699951,1648.699951,1648.699951,1648.699951,29,29,-14,-0.842,1653.37,"October 24, 22",-0.00842
2022-10-21,1634.099976,1653.900024,1634.099976,1651,1651,224,224,16.90002,1.03,1646.33,"October 21, 22",0.0103
2022-10-20,1622.800049,1641.400024,1622.800049,1630.800049,1630.800049,477,477,8,0.49298,1631.67,"October 20, 22",0.0049298
2022-10-19,1637.5,1637.5,1627.5,1627.5,1627.5,84,84,-10,-0.61069,1630.83,"October 19, 22",-0.0061069
2022-10-18,1651.400024,1655.199951,1649,1649,1649,597,597,-2.40002,-0.14533,1651.07,"October 18, 22",-0.0014533
2022-10-17,1650.199951,1657,1646.800049,1657,1657,238,238,6.80005,0.41207,1653.6,"October 17, 22",0.0041207
2022-10-14,1665.300049,1667,1640,1641.699951,1641.699951,82,82,-23.6001,-1.42,1649.57,"October 14, 22",-0.0142
2022-10-13,1675.199951,1675.300049,1641.5,1670,1670,729,729,-5.19995,-0.31041,1662.27,"October 13, 22",-0.0031041
2022-10-12,1668,1672.699951,1668,1670.300049,1670.300049,149,149,2.30005,0.13789,1670.33,"October 12, 22",0.0013789
2022-10-11,1661.800049,1678.699951,1661,1678.699951,1678.699951,167,167,16.8999,1.02,1672.8,"October 11, 22",0.0102
2022-10-10,1693.400024,1693.400024,1667,1667.300049,1667.300049,195,195,-26.09998,-1.54,1675.9,"October 10, 22",-0.0154
2022-10-07,1710.099976,1710.099976,1693.699951,1700.5,1700.5,179,179,-9.59998,-0.56137,1701.43,"October 07, 22",-0.0056137
2022-10-06,1721,1723.300049,1709.099976,1711.699951,1711.699951,133,133,-9.30005,-0.54039,1714.7,"October 06, 22",-0.0054039
2022-10-05,1724.099976,1726.599976,1703,1711.400024,1711.400024,418,418,-12.69995,-0.73661,1713.67,"October 05, 22",-0.0073661
2022-10-04,1701.199951,1728,1696,1721.099976,1721.099976,291,291,19.90002,1.17,1715.03,"October 04, 22",0.0117
2022-10-03,1667.199951,1700,1661.900024,1692.900024,1692.900024,410,410,25.70007,1.54,1684.93,"October 03, 22",0.0154
2022-09-30,1661.699951,1672.699951,1658,1662.400024,1662.400024,548,548,0.700073,0.04212993,1664.37,"September 30, 22",0.0004212993
2022-09-29,1657,1662.599976,1640,1658.5,1658.5,6028,6028,1.5,0.09052505,1653.7,"September 29, 22",0.0009052505
2022-09-28,1620.400024,1660.400024,1620.400024,1660.400024,1660.400024,18311,18311,40,2.47,1647.07,"September 28, 22",0.0247
2022-09-27,1632.199951,1636.599976,1626.699951,1626.699951,1626.699951,888,888,-5.5,-0.33697,1630,"September 27, 22",-0.0033697
2022-09-26,1623.300049,1623.300049,1623.300049,1623.300049,1623.300049,1205,1205,0,0,1623.3,"September 26, 22",0
2022-09-23,1667,1667,1645.300049,1645.300049,1645.300049,1224,1224,-21.69995,-1.3,1652.53,"September 23, 22",-0.013
2022-09-22,1668.300049,1670.800049,1668.300049,1670.800049,1670.800049,973,973,2.5,0.14985,1669.97,"September 22, 22",0.0014985
2022-09-21,1665.5,1680.099976,1664.599976,1664.599976,1664.599976,2337,2337,-0.900024,-0.05403927,1669.77,"September 21, 22",-0.0005403927
2022-09-20,1659.699951,1659.699951,1659.699951,1659.699951,1659.699951,2830,2830,0,0,1659.7,"September 20, 22",0
2022-09-19,1661.800049,1669.400024,1658.5,1666.199951,1666.199951,580,580,4.3999,0.26477,1664.7,"September 19, 22",0.0026477
2022-09-16,1660.400024,1674.900024,1651.699951,1671.699951,1671.699951,464,464,11.29993,0.68055,1666.1,"September 16, 22",0.0068055
2022-09-15,1685.5,1686,1662.300049,1665.400024,1665.400024,1125,1125,-20.09998,-1.19,1671.23,"September 15, 22",-0.0119
2022-09-14,1698.699951,1701.800049,1696.5,1696.5,1696.5,532,532,-2.19995,-0.12951,1698.27,"September 14, 22",-0.0012951
2022-09-13,1720.5,1720.5,1697.300049,1705,1705,432,432,-15.5,-0.9009,1707.6,"September 13, 22",-0.009009
2022-09-12,1727.400024,1728.099976,1727.400024,1728.099976,1728.099976,68,68,0.699952,0.04052055,1727.87,"September 12, 22",0.0004052055
2022-09-09,1719.199951,1720,1712.800049,1716.199951,1716.199951,635,635,-3,-0.1745,1716.33,"September 09, 22",-0.001745
2022-09-08,1718.199951,1718.199951,1705.300049,1708,1708,1193,1193,-10.19995,-0.59364,1710.5,"September 08, 22",-0.0059364
2022-09-07,1694.800049,1715.300049,1694.699951,1715.300049,1715.300049,651,651,20.5,1.21,1708.43,"September 07, 22",0.0121
2022-09-06,1709.699951,1717.400024,1699.699951,1700.400024,1700.400024,697,697,-9.29993,-0.54395,1705.83,"September 06, 22",-0.0054395
2022-09-05,1719.7,1719.7,1714.2,1707.9,1707.9,0,0,-11.8,-0.68617,1715.375,"September 05, 22",-0.0068617
2022-09-02,1703.400024,1715.699951,1703.099976,1709.800049,1709.800049,182,182,6.40002,0.37572,1709.53,"September 02, 22",0.0037572
2022-09-01,1707.900024,1707.900024,1693.900024,1696.599976,1696.599976,683,683,-11.30005,-0.66163,1699.47,"September 01, 22",-0.0066163
2022-08-31,1718.300049,1720.900024,1708.5,1712.800049,1712.800049,2133,2133,-5.5,-0.32008,1714.07,"August 31, 22",-0.0032008
2022-08-30,1736.400024,1739,1720.699951,1723.199951,1723.199951,385,385,-13.20007,-0.7602,1727.63,"August 30, 22",-0.007602
2022-08-29,1732.400024,1741.199951,1732.099976,1736.599976,1736.599976,950,950,4.19995,0.24244,1736.63,"August 29, 22",0.0024244
2022-08-26,1754,1755,1736.099976,1736.099976,1736.099976,202,202,-17.90002,-1.02,1742.4,"August 26, 22",-0.0102
2022-08-25,1761.599976,1761.800049,1755,1757.699951,1757.699951,172,172,-3.90002,-0.22139,1758.17,"August 25, 22",-0.0022139
2022-08-24,1745,1751.800049,1743.599976,1747.800049,1747.800049,187,187,2.80005,0.16046,1747.73,"August 24, 22",0.0016046
2022-08-23,1738,1748.900024,1731.900024,1746.800049,1746.800049,509,509,8.80005,0.50633,1742.53,"August 23, 22",0.0050633
2022-08-22,1740.5,1740.5,1726.5,1734,1734,347,347,-6.5,-0.37346,1733.67,"August 22, 22",-0.0037346
2022-08-19,1753.699951,1754.300049,1747.5,1747.599976,1747.599976,49,49,-6.09998,-0.34783,1749.8,"August 19, 22",-0.0034783
2022-08-18,1762.900024,1762.900024,1753.400024,1755.300049,1755.300049,321,321,-7.59998,-0.43111,1757.2,"August 18, 22",-0.0043111
2022-08-17,1769.699951,1769.699951,1760,1760.300049,1760.300049,23,23,-9.3999,-0.53116,1763.33,"August 17, 22",-0.0053116
2022-08-16,1777.400024,1777.400024,1771.400024,1773.199951,1773.199951,308,308,-4.20007,-0.2363,1774,"August 16, 22",-0.002363
2022-08-15,1799,1799,1774.699951,1781.400024,1781.400024,64,64,-17.59998,-0.97832,1785.03,"August 15, 22",-0.0097832
2022-08-12,1786.300049,1800.400024,1784.300049,1798.599976,1798.599976,187,187,12.29993,0.68857,1794.43,"August 12, 22",0.0068857
